start_date,end_date,dayflag,area_id,area_name,staytime_flg,population,rate
20250911,20250913,休日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[2].5min~10min,0,0.0
20250911,20250913,休日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[3].10min~15min,32,0.099
20250911,20250913,休日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[4].15min~30min,32,0.099
20250911,20250913,休日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[5].30min~1h,64,0.197
20250911,20250913,休日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[6].1h~2h,95,0.294
20250911,20250913,休日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[7].2h~5h,69,0.213
20250911,20250913,休日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[8].5h~12h,32,0.099
20250911,20250913,休日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[9].12h~24h,0,0.0
20250911,20250913,平日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[2].5min~10min,16,0.166
20250911,20250913,平日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[3].10min~15min,0,0.0
20250911,20250913,平日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[4].15min~30min,0,0.0
20250911,20250913,平日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[5].30min~1h,0,0.0
20250911,20250913,平日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[6].1h~2h,0,0.0
20250911,20250913,平日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[7].2h~5h,32,0.335
20250911,20250913,平日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[8].5h~12h,47,0.499
20250911,20250913,平日,720ba512-24d3-4273-a176-173afacc6c96,紅花染新田,[9].12h~24h,0,0.0
20250911,20250913,休日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[2].5min~10min,0,0.0
20250911,20250913,休日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[3].10min~15min,0,0.0
20250911,20250913,休日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[4].15min~30min,32,0.25
20250911,20250913,休日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[5].30min~1h,0,0.0
20250911,20250913,休日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[6].1h~2h,32,0.25
20250911,20250913,休日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[7].2h~5h,32,0.25
20250911,20250913,休日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[8].5h~12h,32,0.25
20250911,20250913,休日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[9].12h~24h,0,0.0
20250911,20250913,平日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[2].5min~10min,16,0.091
20250911,20250913,平日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[3].10min~15min,16,0.091
20250911,20250913,平日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[4].15min~30min,16,0.091
20250911,20250913,平日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[5].30min~1h,0,0.0
20250911,20250913,平日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[6].1h~2h,0,0.0
20250911,20250913,平日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[7].2h~5h,31,0.182
20250911,20250913,平日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[8].5h~12h,93,0.546
20250911,20250913,平日,895e3ec4-d54c-4843-aab5-54abd1cc4741,株式会社パルコモード,[9].12h~24h,0,0.0
20250911,20250913,休日,8ffa0f24-0c12-4e51-b663-14cf90925834,山口織物鷹山堂,[2].5min~10min,0,0.0
20250911,20250913,休日,8ffa0f24-0c12-4e51-b663-14cf90925834,山口織物鷹山堂,[3].10min~15min,32,1.0
20250911,20250913,休日,8ffa0f24-0c12-4e51-b663-14cf90925834,山口織物鷹山堂,[4].15min~30min,0,0.0
20250911,20250913,休日,8ffa0f24-0c12-4e51-b663-14cf90925834,山口織物鷹山堂,[5].30min~1h,0,0.0
20250911,20250913,休日,8ffa0f24-0c12-4e51-b663-14cf90925834,山口織物鷹山堂,[6].1h~2h,0,0.0
20250911,20250913,休日,8ffa0f24-0c12-4e51-b663-14cf90925834,山口織物鷹山堂,[7].2h~5h,0,0.0
20250911,20250913,休日,8ffa0f24-0c12-4e51-b663-14cf90925834,山口織物鷹山堂,[8].5h~12h,0,0.0
20250911,20250913,休日,8ffa0f24-0c12-4e51-b663-14cf90925834,山口織物鷹山堂,[9].12h~24h,0,0.0
20250911,20250913,平日,8ffa0f24-0c12-4e51-b663-14cf90925834,山口織物鷹山堂,[2].5min~10min,0,0.0
20250911,20250913,平日,8ffa0f24-0c12-4e51-b663-14cf90925834,山口織物鷹山堂,[3].10min~15min,0,0.0
20250911,20250913,平日,8ffa0f24-0c12-4e51-b663-14cf90925834,山口織物鷹山堂,[4].15min~30min,16,1.0
