start_date,end_date,dayflag,area_id,area_name,generation,rate
20250911,20250913,平日,de71748b-4ba1-4902-abb6-1f59cc6ea4cf,アルス株式会社,60代,0.611
20250911,20250913,休日,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,10代以下,0.0
20250911,20250913,休日,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,20代,0.0
20250911,20250913,休日,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,30代,0.0
20250911,20250913,休日,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,40代,0.0
20250911,20250913,休日,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,50代,0.0
20250911,20250913,休日,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,60代,0.0
20250911,20250913,平日,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,10代以下,0.0
20250911,20250913,平日,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,20代,0.0
20250911,20250913,平日,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,30代,0.0
20250911,20250913,平日,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,40代,0.0
20250911,20250913,平日,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,50代,0.0
20250911,20250913,平日,eff52640-5a73-4e0b-8e9c-5a46d5773b28,安部吉,60代,1.0
